Address,Balance
osmo1pnsp06kkmkjwu4ll6calsdvp5ltuers97pfttp,4141234348
osmo1z024vgu2v80dv0gg64aawnz8kynh3apuqxs9jy,82463504
osmo18wkup6ruecgrhwjkzr64995al7zq9a98qzr6ev,1414231486
osmo1tcf7n9jp8gvz2y8tc6gj9qk0lv0q0fm0hcpfez,55340289
osmo13p5dt20sggkxpj9w0lgenk87tuj8ykz0k9kldj,637162543
osmo1crckdhfjpq4rn2prnf484fk7n239qtnm4m664y,699618206368
osmo1683juet6l9tcc6eyw276cmsqvd0lq54d77s9er,466652
osmo1m9wceej5mcfv33uvczvjn07hay9za7qp5sqrvc,111000000
osmo1qptmhydmak0rxd92526dh0pq7lvn6eg48fplte,1093963916
osmo19kzeyc7wmsztqaj9f2dasyqqn0gla007pp79xe,76375728
osmo12088f4cr8lxrlyqmgynt68mj57ejgg58cu3pa7,11927928625
osmo1p4mmlzdmng8dtsfqsdj7mvkdr0l62zwxecvlkf,29577386
osmo15vlj0stehaegnl7qu8f8qldckjyfyecyjtlc6n,24500819449
osmo1sx7zj04sa00c24uac797d0jj3yw330frmcye30,47840527
osmo17zn4mde2hd0l70h0p7vvamsylf7n8uwch5nw9n,5374
osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,439000000
osmo1uy9adxy0jgxpy2y3qhl94s07ekxaj70kfdudg2,11712072
osmo1xap3vf3gvlfwu4v4uqhk7zvvas8n3ut50t7tms,59537439075
osmo1gqrpr2rvgkkchnh605qquaxng7hkryml2vj5tn,3432585439
osmo13qmz4tnvqjuyfegnle35farscnz4f0avx3gr78,260992221
osmo103j9kd2xnpt30m6wtpcldlpvy3ge8watpux6yj,1068516
osmo1j3ap98mkc0q2xa07erxhh86wpuz0ae85nacd70,1625043849
osmo1n5dzrx76mvfk0ujv50vklm3urftvqpwszfs664,15935597656
osmo1ykqfsmrw0uk4fcnycpp60a0cdg0xlsmc8y2nkg,76180271
osmo1fr5ajf64dpdyqvus72php8cjcwxucxcgflrjqm,157664464360
osmo1ffrh5g5ecsyzthpk05ckntk3ytfx6r0f60r9t3,11158001939
osmo1v3tssddsajhqtl8pafrqtvqhy6rvwpernn8s8n,1808152924
osmo1enmfuhmyahdrxlhq5lx8h7lap5rf076pkjhush,396416570
osmo1fq7azgf2vnhfzt6ley6equqs9jd44pw0wcxfm2,45005491803
osmo12fy8g7pfy2xvmxhtj7n305dqdq4z0hxqtf78cx,5000000
osmo1tgz9qxpc9655rlgklrgc4vuf4sx3em5y3kge8q,9053131
osmo13cjv9t59esygurgdkf0a2q2f3m4thz2d4yzana,10443643786
osmo17sclh26kuchakx2rnp06ksjyefq7lgqw95zkwk,4597347245
osmo1q8hc09v2t6gnrlgd64y6ettnfvukkxjzzh00e0,1204
osmo1tv3h64tlye840zwggq0rjn78fv5tgjhtlekzn0,1097133202
osmo1tnddp8g9wpqh7pxhq5g4rvw809pudshw38sskm,349484271
osmo1w9ajdrazwp85nvgnaz6zn6etjm8wgs3mxx6c34,51500000
osmo1lzfkln9tpguv9h7s6ugseenud7335mpx6kn83l,1406879112
osmo1qj2sywum5nlqauv39xkzlzvkndk9n093nw5uau,817226557160
osmo1rwydv5jdmt8lje45ylxtr56aaw3e59nsal4l7v,1142414398582
osmo1ymhl2su8a2zyc0pnyx384ce05mph43jyxnfygl,1385953667
osmo18lxa0q4qeu39ntqv92xwged50qtknxf5xerlx3,1949859966
osmo1w659axrgq72nz50prhxu5tnqe3ww636jcs7wa4,3958346433
osmo1cy7jye9jkg6k4h9wcurdcx7q4ld03m48u2g58w,390000000
osmo1wa9g3wg227v2aarha3pepw2ewse3jz8f98gwrk,73735511
osmo13cdlev3gxtwwzdzuyltq86004rh0hvqx2nnamv,3324515471
osmo15t9awn6jnxheckur5vc6dqv6pqlpph0hzls5n6,249317184
osmo1ecsu4szw4py0r6w5cn6ye04qsn8vxf5xgjzflv,75000000
osmo1a9vgr6f2ag4lkz0jrd9t2uyxp3yqagn6epzwsk,2404
osmo1tksz40u2tc6mffvd02f8d5syvyyzvsfh4pcsre,1515603274
osmo1dce5fs9u963dxlpguk78a3c03etsvrd32ttsd5,1606348
osmo1wmtwj4csvtjvn87pvgfc6ehp46cnzs0xulj6tt,431560
osmo1hgtwwtqsvrl4dpv4ue8f2msgjt77radfz93ump,902682843
osmo16l5jk2m9mkfhe862wyfx5dyz57vrf056yvkuxj,110000000
osmo1af674u8mxy8w0s8395wq4tpsppcm33unzq0x65,6000000
osmo188na36sk4ue7w29rwu9agh7vlrfrc2ppcdg7rx,20866565578
osmo1tul500maewqku8t7agtvjezjvsfhwsqq3uhjtn,386524
osmo1wephwge356k0qwrjqkzrz08efktupnjhdrfegn,1219184178
osmo1tcuf2m3uygg4cam6s076tv6q26fc5fecuhx4yj,15399990450
osmo1krxwf5e308jmclyhfd9u92kp369l083wequge6,515
osmo1c2uln9m3tth22utx2d5xw772wr95a3sny9q4sp,278226992200
osmo1caw7s809r7dlkzt7rv2c9km4p94sw9wqqfljnz,100651
osmo1a2tax0cyfjaxgm9qul7gqqf5j6lmhgnrpj9pcn,607443721555
osmo1xa4p6tua7d5dkjhnzyhmu972e3qeeslkatz60m,2000000000
osmo1ff4axwppm9lagt3jaxjjj6kr3za59hjgmnwqt3,1292331
osmo1t36am4wwhlualupr3qfxzxcgmhyd77my7r2s7w,2539150632
osmo1vk0ck6x0wxhqw5jptdl5fz4c8v79cdl2d36mda,1
osmo14avjync8yx6hk6pz6vhcfv6g6sujrn59n6hd70,260829950
osmo1cx3rxyyql8ef8a69zrm2p6jecq00d8at88uaqg,1707034518
osmo1xfyjluf03puslrlvp9u3tu9rqhrkdkqmwjjmr0,2604152934
osmo1fxn0dw8g34m6y43qskneyyw2f2hartmzhu3p9a,10000000000
osmo1r0uzkppsmhe6w5ajuv7zg68s3kdve60utsc4y3,30000000
osmo1e44zfnzrwl9699z9ykn7arktx524w8aretsuhr,92418154329
osmo14qty2ka4906c8g2ge3t2zs4gt5sh8tx58zppqr,70078240
osmo16k3geeu06l2pmus7g65zwusq76vvg22rqjmeys,5162389257
osmo1l4v4t2tj8xtjpgcgx6wh47xwgp79zvps5pr3qt,73635943
osmo1z9w2st4ngj7py7pyz8y8c5lpuntgvl7605y5h3,5000000
osmo1yyry8t0yvtnvcwmxg3khtjmarjrhmumhtlw4gj,1391641822
osmo1xje8vl4gduvr5rxpmjh0vquam9vy49lxy0dfyd,230000000
osmo1v5c0erzwj0du5ke503zmucdry2jfyck79q8qnu,60207100
osmo1dmcuqxlz0f0ntsm9zcjunfznq2rkgjgngcq3zq,143889897
osmo1d7m4v29u94f00y7kt9lrptvawdhsm7pqgn4w30,1001313564496
osmo1w3vqpupc7ksy5ssdq9ztad8jsk02l5g5z88t7d,2617122464
osmo1ckz7wpkq23uhksm8u36erx39g9p643lysgjz5y,857108781
osmo1zrxjllqx7pjvegnlkeaqp568feaw40vlvsy7vy,3549405
osmo1yp72upndkff0tyfenjfex46ued2aqheqy0kp3a,613248514676
osmo1tp50znagzdk77udu4du52njxl7d77dp7q7ma53,680768
osmo1dyf2dua5rsjv4jswfgm0as2rmd7c9s2a9fpvax,1140431929
osmo1dwfcrggekssn5hvmrsznu3atnzzyrptxezv2g8,2354
osmo1kd4sr4tc9k4h5duth3dxlqt4r02e4qwtuhukr4,145605830
osmo1c7s6z7ve5ztazzjpsej3dhpxpe68255lgq9rka,31824402
osmo1c7n0e8d8hu87sls7sm9lznepctm8v6s22jzyw3,7339545011
osmo1yng9j50r23j4nvmqdg6tyjmk4clnrq9d0lhs5u,43632139
osmo186hff5xzsd9stm4flvcvlgrxwcsvjfd84c0acf,1657768042
osmo1twzd4wqq6ntdew9mm7tdyt4w93tv7m09wgt5ty,600796538
osmo1ekpymq6z6ctatyw3r80fvl5n3ygahx0h6pg52w,357942160
osmo1u2fkrvkk525adgu8v3rklnmvctf85dpvmw4cd8,406152242
osmo1uusf6fghglglpns4jen2dg92pt3tnu0naexun6,2313801900
osmo1nj874gy2xq4l8nwgsuvwwejst4st5pk42ax5dj,205773
osmo1c633vcxqd6wk0fwqsltlzu88s5um0sfljcf7dg,4655873
osmo1u4d39ne0vphz4uhwl6hkueknygku0t3k4ad48q,522
osmo1llv2agz3zctywrwx85wd3805rsjyxa2cp8rlxj,10000000
osmo1rwuj8ns7txrv8jj7wl5zu5xsd6x0kp8addve89,26477479142
osmo1atwan9jdhqkcrrr752denvj5ykjqtssmd5yxkj,801759554250
osmo1luhv8ujvsgvvtefft70ggchl9kvxfx6z5lj8f5,1808024177
osmo1t0y308fzew4zeqwu6fhz607j5k0z0m5s6whq63,8184575811
osmo1w5uk0xahv2xaqwwdn5jlaxay0mr68cxsfz0gp3,498851687
osmo1s7rzqt6ycy2t79f6g6ax9yhv9echy2ven0d997,122761078
osmo13fyrv9huq880vkc3unl45grn2klgt5qqr5vtnm,1371966
osmo1l3d0nptkg8uc5qgqlafkqzfvjlnd5nhuyv9pc6,634830204
osmo18va68heywq4wcagypfayaz7sdwpd5wy97qyth9,55900000
osmo12gfdy7aze6uam0raus9rr3782fy6ugdmt04gfp,1909119727
osmo12s9hjhadsemrnp6d786y5pzh03ngmvt0r780l2,930000
osmo1njc3g5t232vattj5z5kjxa8ertjy2hgemf9rsy,4295258057
osmo1kww6qn65lutd693cqzjmqtqrr9d5r5hk9xtj05,499755347
osmo1lgcvvpyhh0jca97gjtg0tqp3hpz0uvcpvkjwzn,45000000
osmo1qpnaf57zrf8s6wddx05yk8xmnkjg7yrmg7x2ng,7793757296
osmo1yzzsju8ydqgdwp7pc9tcjm5gygrqa0w94knln8,33446580232
osmo1grtpn36qrfmrfexu6vj3s5pgd4x5hcvhdkqkrp,29878787
osmo1gr5a9gneuz92lz2wn893ez7xwtsyxmvx2ztsx6,3857151526
osmo1wya5vvjwh6hqck2pv09ejhdr6e8j95pv4cke46,40889169
osmo107tn5s5nsznzvczjf76qhsq2fwwe6j9zjlrljp,731552
osmo1535xd03pw2l97dmrewtjdxr9ffkpvkwcnqftud,511330809
osmo1cr2m7cyeewszeu0mjgtsek0hpd04gzkx82qkgl,8281553
osmo1qs9kn3ldkvswzmg4ul5785tc2x70elds495pmy,10423393
osmo1pdm8cgvelwv380tne94xyqgxku3y5luwlx447u,5361164457
osmo1x24e6ust4dsdtewuh4vcxrqddgjfahz33uukmv,1468134476
osmo1ev7ql95xjj0yu9wt045txapmqfsfcy470g38pp,102421360
osmo1l5nf5vws4h2w8zx9k6xnrwzzlp8e9zjxet9j9w,201448
osmo1d6d823t28zckcz70kdq4jugmm2f33ljp4gqddt,1375035865
osmo1stese8vlkxteyuv26v094vz6jmsxgtz9wuyxls,5368250645
osmo1j5jq7x27f6774vpr4tq659j8apnm4umdflpxl8,766333819
osmo1n0yex58ac5nnnawx5cjzs0k6rtyutx8flw2s3q,520392418
osmo15zmdy727y05dyletge905qnkmph5vssqd3rcrt,6642151
osmo1qm9gkn8xrs87z57z4reevevjy4qztkdtnv2y0j,1025671716
osmo1pgfy6fqn22lyhe5cqjj8vdu58d3p37a230nnmr,473999
osmo1fw7h2d0sp2gctcd282kqscurczvzskkm3jecvq,4447571084
osmo1vwlqh00wtqqlzf8kkdwas23qw9scerlhzpaz43,380653030
osmo1dkhyrht2z39mjfhf2qla4jw2s7v3qw9ph5xz88,1051
osmo1jwq327vxr67xk8hcn7nv3p3pk4yny9utgra744,923
osmo1avdgv7zxu73rpy4f2dc6e7krtc7vnhs9xvhgz3,1335081930
osmo1q4p3runn50av7edx58lfk5nnaah0nyfe9pstqq,146930960
osmo1yvk507d2cthqmxvuw4408reuyzd54m3n9l2jyx,187565958
osmo12e4cr5w807csadkfytk3fep8kdhcv6x2r4263p,2237433426
osmo1f0mdjke6tzf3pvf7v35at0mddym9muj2tlze83,928992513
osmo1tht5dlvhhh5w2u5jpvlt5n4rqtglkl0pqng28p,191125119
osmo1dw9k5pct44rwenhnvj8k9tuwe3grn764n7yrza,366709597
osmo1sw9y7t9flgm40glcddsrtuke7aavyry7gy3zrg,172879582
osmo1py7vnejer4auv8e0dyexvgkas4q08wppe2pmj5,886804111
osmo1z8fqvwjqjlqxt3qaecdd42dnmzn7tg3prx7p46,630782069
osmo1fxn9whpm75gk647zm0u2g3z36u00kzhxj3tcjl,7966243362
osmo1u27pn5wxgma2m05rhn3gje43zveupdq3emsucd,4562430075
osmo1fpvx7hazdf0v2qvyxz2l2a388hpansfg5y76tu,698452561
osmo1f8huvjl6d5pn9063kptvplx9f594506z46aptd,6905871
osmo1ck34ysj5hq47zxmt9x4g0u2swfvsz7ta00z00k,6035723571
osmo1e03dwgyxsgcnhdhdxdl5y8txj3mjgg92ulkyu6,146629009063
osmo1e324y6rsvfevqfdv2aa2vtwyhs8detfdpjjtx4,104575640
osmo1acszd5jt3ky65zlaej83lm36f6lu9tw7qh2zys,630205053668
osmo17skzer3yr84d0x7qusxr2dcml5hvc0kgrcwfy9,734573232
osmo1yk0h2y2tjen6fyyddf2676tzmrp45q8fvqwre6,661
osmo13hfg6jgj0xhlq0zgr0pxll2gcv03lzfwcwwjty,6000000
osmo14nntpf8e270004y5rclnj4htzgs5k7dlvfzqa0,1335400568
osmo19usfw5xtrupjw3mffe7tt399k8nxz8pr8q3tg8,1312633
osmo15akrke0s70yl65crne3atuqe5f82cavslwg49q,941906449
osmo178qhzh7kx49vuskytva7fqcmlneumtjvj0s7zu,50645355
osmo17ur8nl5xqave6na9gsdln3ngcfczp5848qt6t8,31751792094
osmo1qp9vtraygwvyt9y2hvp7z9vfrnj6ltphs52dwz,52684604
osmo1yxk685nsfx8t6vqtxhx8qev5fz7093pdy3mmuu,133976494
osmo19r6j7jp8vpqjtdf8p9fsupv8hj907d3k3ecstr,133865
osmo1r49pptnm4xd6z6ftdkgcr3um4fau93faz3rx26,579171264
osmo1tvmy8caqrsewanrwjeqfc3l6anks9p7f2qpt4g,7000000
osmo13hclwvpnqgu5tmlx8cq0xk449w40qr8y0xk6kj,17163
osmo1da49eye57cvlvln7h04q0mux7pdecszjkl5cdx,122000000
osmo1wd4sx5z36letuyj0zd50v0kjspvzf8t62ymesk,5054693655
osmo1jf2y7jz5ha6tkv84r7x7m4vu6c6rpccyknwstw,9037901
osmo1y0xhwh0dczwxkdnpq64f33egsw29z48mpek8pt,1260311090
osmo19uzrddu7jumv00mtlxkr0tgwwjp02p2nhcta3l,1301429
osmo18dvnuugu7j67qyd3pxk6kla57ww9nvx8vny3d7,76892724
osmo1wcj02245uwe3xpn4sj9h5mnavmj0wlmj95qzf4,100000
osmo158yzde8ank70k6gpq4v8jm8hgmtssl02rzkdxg,525664344
osmo1t9n78wczyunpkppmwq7xp2uzjsgh3txwnf37h4,192478607
osmo1thle2jyq6gdnhf8gxlkjep63jzn3anvmtsjk5z,1248947005
osmo1h6sfyqh4ctp4pqed0guvc37y8kprqehm43ve3f,215057333
osmo13v5p5dpr4h7fxtj7w9dkkkr8vvg56fquc0heu6,12081907338
osmo1edwkr7ksxt8f83xyh7x2zggfxkfw0fwu4su892,24843769235
osmo1g9h52t43dak7gqwzpw35ytxdslgfez4dy753dv,3491084145
osmo1gcm9rynlpesu4jtp06gkpd4j80xe2mss2rklxe,123025755222
osmo1dmz33ftpca2lneql7x0t3n9qa4a9xtmqpqwjzt,16098110992
osmo19wlzau58arwj620s6tqw9tw4cukuddj7ql489j,53146372
osmo19c7au7fk6j6a88mj5g57qwchv2hmng5mfrhnrq,1075541411
osmo1fgu356le5l5cqws2xqd8yu90qg8s4urv5rhz0j,99604294629
osmo1w4y42qjz8r7h6g5c0d6l27d0lqu7ussuucxu9r,305119824
osmo16xrlvh2qutejehy6ewqckjrzwwskmh8qnwyt6j,15000001
osmo1zdaavhnhx8sfdqgtw9ygfxfn304d88lhj50ffm,8184527
osmo1yqqdy6ez96atd5yqtcvpd5azdnf0n069a2nxmv,1235844373
osmo19gsrqprmndwvkr5p958s7hwphul8ks9kewwlzu,447328439774
osmo17070wwjhlurczgm9658k7p9a8ds08shjtdf822,54521762074
osmo1w68sqty80mm55w2qpp46d95d5rgl9ecr6jf6ag,292990934
osmo10ev2mztepxv0vhe5v8yn5nnj9k9n0vg2fprpg0,211382349
osmo1jurlksxf5lv9qzxfemvjwgnqg9tpyn8pqp56s7,399999980450
osmo1ujjrd23s7g3f85s337fygl6xuj9lgjxt6lu4h9,3808373708
osmo1x4ttlgx7d4tv0w9gs5qrqk0skd2yse95fne4f7,11000000
osmo1fyq7rutka4va72crerf4h72rlj7chd0qpf30sy,3131660
osmo1wfwqp447e2kl5hz5nyvzgurrm02tyrfv3cpnxr,75692025
osmo1k9urrvy263pwwmulq58ks95hgsyjdz326mev24,585841662
osmo1awu3uxmmhplqemnxktuxqv5wcczwfpqljuejjs,387299264
osmo17ejnh38yrylffpyd06dnc0nm5nf9wh3qhkf4tw,170389761
osmo1ll84zkqc7ctwh738mlm52uducyxk3u69wqk3h6,4524611921
osmo1tqhffw5l20u7ehlzhnzd6ccqj8f00l0at2065u,1391516585
osmo1dwv0cl8mkjsapa5txwempxwmav709jeetsa2a7,62040253846
osmo1d3fajhznwdwdwffl70pa2v82s94ufpvny9jwzk,2868138911
osmo1uap9ng5ef8s8g7jx4hhm9fuk5j98zr0r8kzl29,15610937441
osmo1qenqkhrwqe9ncz946ehh2qeem2nk9csy5yddua,4203258
osmo1wqadhahhquw0nwqczefa5katv7pc4hg8l82zx3,2199674
osmo1crfpn56560sq49tuh2nz6qzd7mq936yadjxxm2,154069005657
osmo1cxmwp655vm65us07nvdpzvq8a8t6uhf5pwanmp,20489578
osmo184txujkl7tef55pesthuacutcd484kp7vf023e,1059050643
osmo12apcjlfq0wmmn60flu0znl5mf5nplkwpdc3xhf,12366615
osmo1jg8rree47r3gjx8e0auk4324z5tqg93tsj7tht,47201188
osmo1y82uwtcd22k00qeka7lwlhqyfy7hu98wnkap56,205612783
osmo19a028qn6v7kxnnvtfldts80mhemfcnsvrz4a67,4031183
osmo1klk04s6spv05g3en9z3c6pz4hstprd58malscg,48791769653
osmo1dyjj6wz0su0hryl0mdkwqlejsg85gsmeccx9t2,11194289
osmo1d24ddxn9lqxvhk04xjlufa8hnzcmk6n875a63k,19451486
osmo10w4zdc3u80xd6g9azz0ux8f8dp2y379qahx27s,10000000
osmo17wvdmx4hzxksa83ck2cus69zs7nhtfc5mheyv6,31955575228
osmo1ps0c8famjwqyl8fq9ex3gt3dlvjfahfm5vkl0d,3291687370
osmo1z92vjh6xygglrsfyr2uc896fftzypzx2jgu59j,56097693
osmo1frcsy8c0hveq2qnutl0r6rd4dfe4es47xq4ly2,22092062547
osmo1e6nnnhvtqghs6609hejh0629nmpu675ctljuqj,8929526417
osmo1ld3erjxvfkuez6cfzu9gv7wzlyvaqc4xcs9sdv,281413051905
osmo1wrzyqgh4u24cwdyx9cfvltr85mu0u80qpkwh5l,3599807287
osmo1sp6azqlt5dqrtzjtqsm2j3ed7r7vuagttsx04e,4373445321
osmo1y90tjhsry79xqa72m2gfasa6ny82qr63zh3eyp,9037706
osmo1xfnrhyjydhsxmqgfm57vratvjejlnv0p9ermtr,157632190
osmo1dq8mfa6xy6z4xk3wme33af36pytfdha3rt6p8p,3765
osmo1kuqutflccd8afl4k6xfvyajkl9ztpx4mrhq35p,2514710197
osmo1v95063gnzwxg70rtml7snr09xsahuvs055ntda,1328280721
osmo1wfz4a46wytahtmrj24pf8w5gjfwygkd2pvzpq6,303019091370
osmo1s25pgdcmfepr7nhg0ycze53cvwqu0uapc3pw2t,271497038
osmo1jrk63adguxav7haparkx558s2g8uq3ezvx6k49,9071150501
osmo1craaul8czwtwndm76fdfxh7ulja2u4nrj8hmj8,49543193942
osmo1xvtwsglmc0tzwzr5c5mklmt6t0pttdhrlm9z7h,160756415
osmo18ekyky37lmusj9rsfru7f5w7p0krcfr6ncyac7,44911250443
osmo1f9lhlq4p44sp4t6cx6q3a4kgmlaf8phmg85g6u,14405766
osmo1vl94vs2g6cdxrw9v2xe7lctnxuu2cm5e5z2me6,1000
osmo1d0dnjle3r85mjanujsaqrs05lfjecj3g4lpc64,1183904143
osmo1uvshj9ryy3quncu7zdjx0n50d3dfuma89x4xyh,125986935
osmo192efx39asry06n8vy8drvs8z0xyk47vrczk5an,3171303677
osmo1f0rwjxux8gwqhpj7jrp3va973dqkcc6eckplw0,55549996750
osmo1thj8ncaa2zw0uk2jnf0v67kqll80nctwqpuhuk,1942031614
osmo1dmyv4m2xk5z2wp0h4zkwdsdpelwqjht83aef9n,113815222
osmo13s78pwtx6swyczzj7hrwa6yt6vpx9ppx077wtd,451630227990
osmo16tgazf3r028uuh32cj0las33c0fe4xp5j54rll,3045169903
osmo1qu3x3zfe8zx5sd4kntsy8dytwmuwn6qkl05qza,41430085
osmo1y899dtyacpmmya099jrskefn3r8gmnt8y3e9kd,591287371
osmo1gr0e3pj3y6fqvzyfm0qxyw9h5dwfrvh82hzknn,905740
osmo1mgqmyu2u9gt8jettpa7aazj5ys5xx9w4lwrpuq,238559591
osmo1y0q4djj2gra5v5fh6yjhh6q63dvatxgaallce9,9000000
osmo194kwvtn4qgfdtvvczg4zmjtl9s67kylc673338,1000000
osmo10khrype2gwqqwpxh4mww9xhwjewjhu783v3urw,3811
osmo15myzmm36mpwz8jtdkwmnu999pga7tllyrnvu48,2798890987
osmo19eczhgzw5x8neq604y4z20d0jezdkjsx824gdh,1995450
osmo197p6z6pyjmsjszy9s36we5jy5agrtjxl2t3grg,798850
osmo182m98yayxyzek46m2dyxpepuauh60wavqgxy77,25671894
osmo1kg6tr8uk6fx6sahgfu485vu94h65fdcwta2a4z,10356392399
osmo1hamgg3vjvju2nrkjshl0wpqm5r3j8czswv80wu,1874179
osmo1unc8m95em9d8d6p56qe6fwlzkmr550762a26m6,337395
osmo18rhhhf4e7fcucfrh0xutw2395rdzezvy4kuu5c,35409624702
osmo1fd7yjkhd8rj647cehx6rwnldrjahe85809hk8l,1019
osmo153ksh7y7q827y8qufv4saf08s75tykcq7dcvwv,2107606034
osmo13a4dtlz2wrlnxhnvvdkjj99gegn837cpa0vt3e,219453621
osmo17l4rsnfmjhp6ysjq8l0cuka92jydy7ntlp608d,794
osmo1p5tnd9ugmtfsy9xuf7np6egv0ep5tew3elwctd,16891653631
osmo10mk7avkp8jf9fp8wfngsgpczjkhfhjva96zxjw,9835
osmo133nh0factuajhedlv3gy48duvg6gvnhkm4evd6,75068913544
osmo100wsyuh8wuz4cj0eulykmxes2t33aewvkm7j7x,18279500
osmo1jzdhw6dnw6jzaamh5njtm9kmdf0t46xnu0m3vr,29548962
osmo16z4wfpkjppd2k34s0ke30umz8wnh33je6jnrva,79811199
osmo1a9jefyacu7n8nskfnysqx553lj32xykj5ltsyv,2146107564
osmo1g5435cjhlm4s2nlmwln6ess9x4lc4qgdpzj6fg,56228
osmo1tl3gtqmzk6v2tqcfjdnrc344hguwvp0ck3xp8g,1310396
osmo14wgrfjg9547eqwa6654y2m439xj9n2gzyvrpvt,731538603
osmo1zhmlsv7jncpt3a4n0qtg7nl7f7n4ejsmj6v99l,66743056448
osmo1dhkmvjqj7qjx2w4fxn92r8jzaj9vkdan40p8za,13106836
osmo1uelxczu4d7a0k8h9jf40wspzrwumqavhgc43gf,6615
osmo1jqjm409rumq68t3edx5p5kjuyvz6fl3ra4r2kw,4482667250
osmo1kw4tuyhtcnywy4c4ae993h8xqhsd0z8mfcyqsf,100000000
osmo1kkdnjhxvarsrz0yw248pcrsavvmm4e5r2vgfex,48632264
osmo12ng4pzq5c5lsksn2w87p05w6lachhvyc5ahtq5,15301216698
osmo1vgqgdk7lyqz4qzt7lmfmm4eacf44uvt7rmr9c3,10061043327
osmo106tepy2xlkdxtpqu3hfhdls2qp4f6qv2lfeq5c,1298348
osmo1075l6w54fmgv22qntvmarr9txaeu23lcjtuzva,394065834
osmo16cps8cklmw90nrn8gq4pk5rjhumeluvl4mcvsh,185872323
osmo1mzqqdefelwlfhyvrkgzsqns5mfwslssw079lxz,4000000
osmo1rmajk4pdv6y40kq0evck05gksuru6mtnp970l5,45000000
osmo19drg3vu308fndl3q0mltqzjzm4x6ew7x3kauh2,89361601226
osmo1f2jh8zwxxkxk7a7cdf43taupf86qxp29680xku,1084
osmo1vg3q0k99hvwmce5f7pd2lxs2fual73ercns9l0,20713014611
osmo13h58fkm34q5p87xj2s3dwfcv0pwg34ks5fyava,608
osmo1557ytq6hz2z2jeu3lc7u96lzuvt6cjnyafwn6k,308076131
osmo1emwtt5fxv5rxltartnf98eghvufcf66lvmekrm,4737302308
osmo1a9vctzlxf3hwcv5qasstjt36kurnyq56hxxd6m,39193978964
osmo1p2xzxsmpvnah4l8fer98xr2q7n88gkm7mxw9nq,544813
osmo19f530dh42fea48pjelmnu4zg7r06ty9hpyjvtl,47553989903
osmo1xkrucac2v64xahsltlaxp9mqsu4tmzexw4aqeh,20377277188
osmo1lpwqsglnrn8h86pfcuavc39w9d4xdumxyepjwg,29375868
osmo1w69uqsta9vmknycq0gzk88g3zfzccyafd0cg9t,12824
osmo10lnyuehp4e54t9h945u7vgsj6vgmkc04ducfus,404789215
osmo1nm7rhvcvwvmddu05pk44ux9zl9l2tz7drdw6m3,52465695529
osmo1cjuf8dv9s9n3pxfy79yaafku7kxxmfnpd22nkq,52989655
osmo1eeeevm62xdeeclnda8pn39gnlkqgdzjj53ar76,159000000
osmo1qn082mqg5uzu0z2ddf6ess705dy6k30sc276h5,19533335
osmo1pk2ukw6xxyx7rx4yawnu26uqagq7g4nl459vuw,17857334145
osmo127fug53txa9pevsawsu8mumdlv6p5cj2f76dnw,656311968
osmo1chqhdqr450944avr870lnqtmv280y2vdhru7gf,6256495497
osmo1e8gddqsrku6j9px3qwsp7kd0lruastrhvm6gxn,844786191
osmo1j70e2x77px8tjdnvh7f0v3z6s43vzth4kfpm0v,1512249
osmo14cwp786ycjptmyr0hyc9593gnjydqsddl3nwl2,6088414087
osmo1k03mrr7kvvr8cwscrjcvhs5r6r8rsg40gwrpdq,8832694
osmo1wttvygfagyed3jawrd6ujc9nwfkdm22j39swd4,138613909
osmo10pdrjumllfmd3gpuzuavgu8q9txvcn9e44n32m,138552400776
osmo1exu35vpupy90jgwk5n020ujpzt66pj4mhw09h3,169099943759
osmo1nx3chh7ju3l28w8nsu2wpf3hhqfkg7lkqnhzn9,64977
osmo150ffpharaxjtavamj377gzznqw480am6llyxkg,3040281088
osmo1kmkrh53dkzcczzer30jw8zalq473qxzsnde238,10000000000
osmo1t6chahd8ttsvs4qzmq89gj8r3efzf0fs0ctka7,12696361302
osmo1ke6pp5sj5tyypaw0hzj6zrg57lqwuwvdgcq6fg,54751242
osmo1zmqp9gvrn2hprzgltwhu6r8zqf7pfzsfmyy25m,32547183535
osmo1rew6jgajftk24ztavd9mapr47m24e0c8l5pl0x,38724959
osmo1fttntqdd8aeyqa7yhqm9p7vww0xfpgmddq4al6,20000000000
osmo1yxp82qlay8768867clrg64kje9dyv4y6tveu52,2127166488
osmo1kntuen5xjnhhtky9umnu5azy5emed7d8swvwxz,1929278
osmo1um667kp9wuqfy9xdyvsgp3v448xcukkw7ugvcw,16620602
osmo144ksgcw3448ca507zwpss4apju2f8zk87ppp23,9727618252
osmo1e05r825g84rvmr0tmdzun65yyc3sp0wkw24qkg,62000000
osmo160rdnece5jnr44qyurl4nlfhqjz8tmfav75ea6,5596618807
osmo17xu7ky6hcpa67733w9afwkhfdundhnpe45eavz,805348848
osmo1lfhwjltnt87wtgr47fn88w5gwmzka2njdnrwtj,1679024116
osmo1twyt308kpr3e5lxadllguzfz9mh4ny5z4v3nfl,22503748
osmo1dtz74l5lzrtpwpv5rtt82qqh8fx9urlsavptqx,188273891
